unique_id,date,tag,sub_type,type,rating,cost,predicted_ctr
135246865650144,,Banner,Games,non-Native,PG-17,202,23.44
135246865650192,2022-04-22,InApp,Games,Native,PG-13,252,22.35
135246865650240,2022-10-03,Banner,Games,non-Native,PG-13,116,21.11
135246865650288,2022-10-31,InApp,Games,Native,,199,24.68
135246865650336,2022-08-21,InApp,Games,Native,PG-13,177,14.55
135246865650384,2022-11-12,Banner,Games,non-Native,PG-17,151,13.7
135246865650432,2022-10-05,InApp,Games,Native,PG-17,106,18.34
135246865650480,2022-11-30,InApp,Games,Native,PG-13,147,14.97
135246865650528,2022-08-23,Banner,Games,non-Native,PG-13,,
135246865650576,2022-10-10,InApp,Productivity,Native,PG-13,,
135246865650624,2022-10-19,Banner,Games,non-Native,PG-13,125,11.56
135246865650672,2022-12-09,Banner,Games,non-Native,PG-13,126,21.85
135246865650720,2022-12-15,Banner,Productivity,non-Native,PG-17,113,20.3
135246865650768,2022-12-10,InApp,Games,Native,PG-17,151,18.03
135246865650816,2022-09-20,Banner,Productivity,non-Native,PG-13,,
135246865650864,2022-10-26,Banner,Games,non-Native,PG-13,119,16.5
135246865650912,2022-08-28,InApp,Productivity,Native,PG-17,109,18.3
135246865650960,2022-08-03,Banner,Productivity,non-Native,PG-17,148,17.16
135246865651008,2022-09-24,InApp,Productivity,Native,PG-13,137,18.57
135246865651056,2022-10-20,InApp,Games,Native,PG-17,,
135246865651104,2022-11-16,Banner,Productivity,non-Native,PG-17,111,19.62
135246865651152,2022-10-11,Banner,Games,non-Native,,186,17.82
135246865651200,2022-12-24,InApp,Games,Native,PG-13,136,15.48
135246865651248,2022-11-12,Interstitial,Games,non-Native,PG-17,,
135246865651296,2022-10-22,Banner,Games,non-Native,PG-13,115,20.33
135246865651344,2022-08-03,InApp,Games,Native,PG-17,115,20.65
135246865651392,2022-10-06,Banner,Games,non-Native,PG-17,174,11.65
135246865651440,,InApp,Games,Native,PG-17,133,10.81
135246865651488,2022-11-18,Banner,Games,non-Native,PG-17,193,11.04
135246865651536,2022-09-03,Banner,Games,non-Native,PG-17,133,14.72
135246865651584,2022-11-05,InApp,Productivity,Native,PG-17,135,16.19
135246865651632,2022-12-30,Banner,Productivity,non-Native,PG-17,108,19.37
135246865651680,2022-11-13,Banner,Games,non-Native,PG-13,122,12.43
135246865651728,2022-11-11,InApp,Games,Native,PG-17,113,23.84
135246865651776,2022-11-03,Banner,Games,non-Native,PG-17,198,15.07
135246865651824,,Banner,Games,non-Native,PG-17,,
135246865651872,,Banner,Games,non-Native,PG-17,140,18.02
135246865651920,2022-12-24,Banner,Games,non-Native,PG-17,,
135246865651968,2022-12-15,Banner,Games,non-Native,PG-13,170,9.83
135246865652016,2022-11-06,InApp,Games,Native,PG-13,195,12.75
135246865652064,2022-12-30,Banner,Productivity,non-Native,PG-13,103,12.27
135246865652112,2022-12-24,Banner,Games,non-Native,PG-13,110,11.87
135246865652160,2022-12-19,Banner,Games,non-Native,PG-17,187,17.96
135246865652208,,InApp,Games,Native,PG-17,127,24.47
135246865652256,2022-12-31,InApp,Games,Native,PG-13,215,12.14
135246865652304,2022-12-17,Banner,Games,non-Native,PG-13,124,11.54
135246865652352,2022-11-15,Banner,Productivity,non-Native,PG-13,186,20.68
135246865652400,2022-07-28,InApp,Games,Native,PG-13,118,15.76
135246865652448,2022-08-01,Banner,Productivity,non-Native,PG-17,104,12.33
135246865652496,2022-09-08,Banner,Games,non-Native,PG-13,108,18.28
135246865652544,2022-10-03,Banner,Productivity,non-Native,PG-17,114,21.94
135246865652592,2022-08-01,Banner,Productivity,non-Native,PG-13,165,14.05
135246865652640,2022-10-03,Banner,Games,non-Native,PG-13,112,17.7
135246865652688,2022-12-15,InApp,Games,Native,PG-17,130,13.74
135246865652736,2022-11-02,Banner,Games,non-Native,PG-17,181,17.63
135246865652784,2022-09-21,InApp,Games,Native,PG-17,178,12.13
135246865652832,2022-07-31,InApp,Games,Native,PG-17,122,12.77
135246865652880,2022-08-08,Banner,Games,non-Native,PG-17,101,17.08
135246865652928,2022-12-11,Banner,Games,non-Native,PG-17,144,17.33
135246865652976,2022-11-30,InApp,Games,Native,PG-13,126,16.2
135246865653024,2022-11-20,Banner,Games,non-Native,PG-17,108,14.32
135246865653072,2022-11-11,InApp,Games,Native,PG-13,155,15.85
135246865653120,2022-12-03,InApp,Games,Native,PG-13,119,18.11
135246865653168,2022-10-08,Banner,Games,non-Native,PG-13,,
135246865653216,2022-06-28,InApp,Games,Native,PG-13,138,20.88
135246865653264,2022-07-23,InApp,Games,Native,PG-17,139,15.58
135246865653312,2022-05-17,InApp,Games,Native,PG-17,163,12.68
135246865653360,2022-11-04,Banner,Games,non-Native,PG-13,180,12.19
135246865653408,2023-01-01,Banner,Games,non-Native,PG-13,141,14.51
135246865653456,2022-12-16,Banner,Games,non-Native,PG-13,121,20.05
135246865653504,2022-12-31,Banner,Games,non-Native,PG-17,206,22.28
135246865653552,2022-09-06,InApp,Games,Native,PG-17,,
135246865653600,2022-11-16,InApp,Games,Native,PG-13,148,14.76
135246865653648,2022-03-11,Banner,Productivity,non-Native,PG-13,145,17.38
135246865653696,2022-09-11,Banner,Games,non-Native,PG-13,163,17.15
135246865653744,2022-12-17,Banner,Games,non-Native,PG-17,150,22.96
135246865653792,2022-11-10,Banner,Productivity,non-Native,PG-17,233,18.92
135246865653840,2022-11-26,Interstitial,Games,non-Native,PG-17,150,19.39
135246865653888,2022-12-03,Banner,Games,non-Native,PG-13,,
135246865653936,2022-05-08,InApp,Productivity,Native,PG-13,157,11.06
135246865653984,2022-10-20,Interstitial,Productivity,non-Native,PG-13,280,14.42
135246865654032,2022-10-21,InApp,Health,Native,PG-13,101,20.17
135246865654080,2022-10-08,InApp,Games,Native,,,
135246865654128,2022-05-24,InApp,Productivity,Native,PG-17,173,21.21
135246865654176,2022-07-22,Banner,Productivity,non-Native,PG-13,102,15.07
135246865654224,2022-06-28,InApp,Games,Native,PG-17,,
135246865654272,,InApp,Games,Native,PG-17,240,23.84
135246865654320,2022-09-21,InApp,Games,Native,PG-17,117,18.82
135246865654368,2022-11-26,InApp,Games,Native,,106,15.05
135246865654416,2022-12-30,InApp,Games,Native,PG-13,,
135246865654464,2022-10-08,Banner,Games,non-Native,PG-17,151,17.42
135246865654512,2022-11-05,Banner,Games,non-Native,PG-13,183,11.99
135246865654560,2022-11-15,InApp,Games,Native,PG-13,115,14.08
135246865654608,2022-04-20,Banner,Games,non-Native,PG-17,101,18.37
135246865654656,2022-11-21,Banner,Games,non-Native,PG-17,210,18.39
135246865654704,2022-08-10,InApp,Games,Native,PG-13,125,15.01
135246865654752,2022-09-18,Banner,Games,non-Native,PG-13,129,12.39
135246865654800,2022-07-25,InApp,Productivity,Native,PG-13,112,18.41
135246865654848,2022-12-11,Banner,Games,non-Native,PG-13,107,17.37
135246865654896,2022-09-20,InApp,Productivity,Native,PG-13,109,15.2
135246865654944,2022-12-08,InApp,Games,Native,PG-17,186,17.83
135246865654992,2022-12-27,Banner,Productivity,non-Native,PG-13,,
135246865655040,2022-10-18,InApp,Games,Native,PG-13,106,14.47
135246865655088,2022-11-29,InApp,Games,Native,PG-17,210,19.41
135246865655136,2022-06-24,Banner,Productivity,non-Native,PG-17,131,17.91
135246865655184,2022-06-07,InApp,Health,Native,PG-17,116,23.88
135246865655232,,Interstitial,Games,non-Native,PG-17,123,22.51
135246865655280,2022-12-16,Interstitial,Games,non-Native,PG-13,224,13.6
135246865655328,,Banner,Productivity,non-Native,PG-17,,
135246865655376,2022-07-31,InApp,Games,Native,PG-13,181,17.67
135246865655424,2022-08-14,InApp,Games,Native,PG-13,129,13.71
135246865655472,2022-06-18,InApp,Games,Native,PG-13,208,17.75
135246865655520,2022-11-12,InApp,Games,Native,PG-13,203,15.7
135246865655568,,InApp,Games,Native,PG-17,144,15.71
135246865655616,2022-06-14,Banner,Productivity,non-Native,PG-17,125,11.93
135246865655664,2022-05-21,InApp,Productivity,Native,PG-13,131,16.5
135246865655712,2022-09-25,Banner,Productivity,non-Native,PG-13,177,16.81
135246865655760,2022-10-12,InApp,Games,Native,PG-17,153,18.3
135246865655808,2022-10-04,Interstitial,Games,non-Native,PG-13,136,22.11
135246865655856,2022-11-22,Banner,Games,non-Native,PG-13,103,17.66
135246865655904,2022-07-25,Banner,Games,non-Native,PG-17,142,15.43
135246865655952,2022-11-28,InApp,Games,Native,PG-13,125,10.32
135246865656000,2022-09-13,InApp,Games,Native,PG-17,191,21.95
135246865656048,,InApp,Games,Native,PG-13,192,16.19
135246865656096,2022-11-28,Banner,Games,non-Native,PG-13,174,18.62
135246865656144,2022-10-11,InApp,Games,Native,PG-17,117,22.37
135246865656192,2022-11-19,Banner,Games,non-Native,PG-13,149,21.15
135246865656240,2022-12-16,InApp,Games,Native,PG-13,141,15.65
135246865656288,2022-05-08,InApp,Games,Native,PG-13,128,12.51
135246865656336,2022-06-11,Interstitial,Games,non-Native,PG-13,237,13.44
135246865656384,,Banner,Games,non-Native,R,,
135246865656432,2022-12-25,InApp,Games,Native,PG-13,185,13.76
135246865656480,2022-08-19,Banner,Games,non-Native,PG-13,132,20.69
135246865656528,2022-09-01,Banner,Games,non-Native,PG-17,105,11.25
135246865656576,,InApp,Games,Native,PG-17,116,23.69
135246865656624,2022-08-23,Banner,Games,non-Native,PG-13,118,24.55
135246865656672,2022-08-10,InApp,Games,Native,PG-13,168,22.73
135246865656720,2022-10-11,InApp,Games,Native,PG-17,128,18.31
135246865656768,2022-04-09,Banner,Games,non-Native,PG-17,118,22.98
135246865656816,2022-12-17,InApp,Games,Native,PG-17,122,13.49
135246865656864,2022-07-08,InApp,Games,Native,PG-17,171,18.78
135246865656912,2022-10-01,InApp,Games,Native,PG-17,209,14.96
135246865656960,2022-11-30,Banner,Games,non-Native,PG-13,217,18.33
135246865657008,2022-11-03,InApp,Productivity,Native,PG-13,113,14.47
135246865657056,2022-08-28,Banner,Games,non-Native,,135,16.81
135246865657104,2022-08-13,InApp,Productivity,Native,PG-17,111,12.98
135246865657152,2022-09-25,InApp,Productivity,Native,PG-17,106,23.85
135246865657200,,InApp,Games,Native,PG-13,116,16.38
135246865657248,2022-09-29,InApp,Productivity,Native,PG-13,168,24.86
135246865657296,2022-12-18,InApp,Productivity,Native,PG-17,211,14.85
135246865657344,2022-12-26,Interstitial,Games,non-Native,PG-17,161,22.17
135246865657392,2022-12-17,Banner,Health,non-Native,PG-13,106,12.71
135246865657440,2022-09-13,Banner,Games,non-Native,PG-17,141,22.73
135246865657488,2022-09-06,Banner,Games,non-Native,PG-17,140,13.48
135246865657536,2022-08-02,InApp,Games,Native,PG-13,117,18.31
135246865657584,2022-04-16,Banner,Productivity,non-Native,PG-17,218,16.76
135246865657632,2022-09-16,InApp,Productivity,Native,PG-13,126,10.58
135246865657680,2022-07-11,Banner,Games,non-Native,PG-17,115,21.59
135246865657728,2022-12-19,Banner,Games,non-Native,PG-13,,
135246865657776,2022-12-18,InApp,Games,Native,,103,16.32
135246865657824,,Banner,Games,non-Native,PG-13,211,18.78
135246865657872,2023-01-01,Banner,Games,non-Native,PG-17,101,13.14
135246865657920,2022-09-10,Interstitial,Productivity,non-Native,,131,14.88
135246865657968,2022-12-07,Banner,Games,non-Native,PG-13,231,16.66
135246865658016,2022-12-21,InApp,Games,Native,R,137,18.82
135246865658064,2022-09-04,InApp,Games,Native,PG-17,181,13.07
135246865658112,2022-12-10,InApp,Games,Native,PG-13,171,13.23
135246865658160,,Banner,Games,non-Native,PG-13,104,18.5
135246865658208,2022-10-19,Banner,Productivity,non-Native,PG-13,146,11.04
135246865658256,2022-11-09,InApp,Games,Native,PG-13,162,20.9
135246865658304,2022-11-11,Banner,Games,non-Native,PG-13,136,20.87
135246865658352,2022-07-21,InApp,Games,Native,PG-13,162,21.11
135246865658400,2022-12-16,InApp,Games,Native,PG-13,140,13.2
135246865658448,2022-08-12,Banner,Games,non-Native,R,143,18.49
135246865658496,2022-11-23,InApp,Games,Native,PG-17,176,11.99
135246865658544,2022-08-28,InApp,Games,Native,PG-13,114,13.86
135246865658592,2022-12-10,InApp,Games,Native,PG-13,193,19.88
135246865658640,2022-09-22,Banner,Games,non-Native,PG-17,124,12.5
135246865658688,2022-10-17,InApp,Games,Native,R,205,22.05
135246865658736,2022-11-02,InApp,Games,Native,PG-17,130,21.64
135246865658784,2022-07-02,InApp,Games,Native,PG-13,121,19.81
135246865658832,2022-09-05,InApp,Productivity,Native,PG-13,217,12.76
135246865658880,2022-12-06,InApp,Games,Native,PG-13,127,22.02
135246865658928,2022-12-09,InApp,Games,Native,PG-17,,
135246865658976,2022-10-07,InApp,Games,Native,PG-17,130,14.46
135246865659024,2022-05-19,Banner,Games,non-Native,PG-13,153,16.9
135246865659072,2022-11-08,InApp,Productivity,Native,PG-17,118,18.55
135246865659120,,Banner,Games,non-Native,PG-13,247,11.55
135246865659168,2022-09-09,InApp,Games,Native,PG-13,162,16.44
135246865659216,2022-12-15,InApp,Productivity,Native,PG-13,123,18.06
135246865659264,2022-08-05,Banner,Games,non-Native,PG-17,175,20.44
135246865659312,2022-12-20,InApp,Games,Native,PG-17,149,17.8
135246865659360,2022-12-11,InApp,Games,Native,PG-17,101,22.8
135246865659408,2022-08-13,InApp,Productivity,Native,PG-17,125,11.26
135246865659456,2022-07-06,Banner,Games,non-Native,PG-17,225,19.22
135246865659504,2022-09-04,Banner,Games,non-Native,PG-17,159,16.37
135246865659552,2022-07-31,Banner,Productivity,non-Native,R,175,16.4
135246865659600,2022-09-25,Banner,Games,non-Native,PG-13,242,17.64
135246865659648,2022-09-29,InApp,Productivity,Native,PG-17,201,9.94
135246865659696,2022-10-12,Banner,Games,non-Native,PG-13,107,11.29
135246865659744,2022-09-07,InApp,Games,Native,PG-17,121,10.42
135246865659792,2022-07-09,Banner,Games,non-Native,PG-13,,
135246865659840,2022-10-05,InApp,Games,Native,PG-13,127,15.44
135246865659888,2022-10-03,Banner,Games,non-Native,PG-13,263,12.22
135246865659936,2022-11-14,InApp,Games,Native,PG-13,155,13.99
135246865659984,2022-12-11,InApp,Games,Native,PG-13,146,13.53
135246865660032,2022-11-29,InApp,Productivity,Native,PG-13,129,13.24
135246865660080,,InApp,Games,Native,PG-13,122,23.65
135246865660128,2022-12-29,Interstitial,Games,non-Native,PG-13,166,22.09
135246865660176,2022-05-30,Interstitial,Games,non-Native,PG-13,129,16.33
135246865660224,,Banner,Games,non-Native,PG-17,141,10.13
135246865660272,2022-09-18,Banner,Games,non-Native,,119,10.03
135246865660320,2022-10-21,Banner,Productivity,non-Native,PG-13,177,15.1
135246865660368,,Interstitial,Games,non-Native,PG-13,239,18.14
135246865660416,2022-07-28,Banner,Games,non-Native,PG-13,156,13.52
135246865660464,2022-09-29,Interstitial,Games,non-Native,PG-13,135,16.82
135246865660512,2022-09-23,Banner,Productivity,non-Native,PG-13,174,22.81
135246865660560,2022-12-15,InApp,Productivity,Native,PG-17,177,13.71
135246865660608,2022-12-31,InApp,Games,Native,PG-13,108,13.25
135246865660656,2022-11-04,Banner,Games,non-Native,PG-17,102,16.07
135246865660704,2022-08-06,Banner,Games,non-Native,PG-13,132,18.77
135246865660752,2022-12-13,Banner,Games,non-Native,PG-17,126,18.31
135246865660800,2022-12-31,Banner,Games,non-Native,PG-13,160,13.94
135246865660848,2022-10-16,Banner,Productivity,non-Native,PG-17,192,17.44
135246865660896,2022-10-13,InApp,Games,Native,PG-17,142,12.38
135246865660944,2022-10-30,Banner,Games,non-Native,PG-17,152,17.42
135246865660992,2022-12-12,InApp,Productivity,Native,PG-13,217,12.63
135246865661040,2022-07-31,InApp,Productivity,Native,PG-13,107,23.16
135246865661088,2022-11-13,InApp,Games,Native,PG-17,170,19.68
135246865661136,2022-12-05,Banner,Games,non-Native,PG-13,117,14.24
135246865661184,2022-11-26,Interstitial,Games,non-Native,PG-13,129,11.83
135246865661232,,Banner,Games,non-Native,PG-13,124,17.94
135246865661280,2022-09-01,InApp,Productivity,Native,PG-17,198,14.94
135246865661328,2022-09-27,Banner,Games,non-Native,PG-13,212,10.52
135246865661424,2022-09-13,Banner,Productivity,non-Native,PG-13,207,18.29
135246865661472,2022-05-13,InApp,Games,Native,PG-13,,
135246865661520,2022-11-29,Interstitial,Games,non-Native,PG-13,138,18.89
135246865661616,2022-07-31,InApp,Games,Native,PG-17,142,23.04
135246865661904,2022-10-18,InApp,Productivity,Native,PG-13,149,17.45
135246865661856,2022-08-21,InApp,Games,Native,,211,15.79
135246865661808,2022-11-18,Banner,Games,non-Native,PG-17,114,11.45
135246865661712,2022-09-10,Interstitial,Games,non-Native,PG-17,,
135246865661760,,Banner,Games,non-Native,PG-17,186,20.68
135246871676192,2022-10-27,Banner,Games,non-Native,,171,11.53
135246871676480,2022-12-12,InApp,Games,Native,PG-13,133,16.0
135246871676432,2022-03-12,Banner,Games,non-Native,PG-13,107,16.18
135246871676576,2022-10-18,InApp,Games,Native,PG-17,212,23.2
135246871676672,2022-06-12,Banner,Games,non-Native,PG-13,165,18.25
135246871676720,2022-10-19,Banner,Productivity,non-Native,PG-13,127,10.62
135246871675664,2022-09-03,InApp,Health,Native,PG-17,259,14.18
135246871676144,2022-10-03,Banner,Games,non-Native,PG-13,179,15.78
135246871676096,2022-12-30,InApp,Games,Native,PG-13,139,14.45
135246871675328,2022-10-23,Banner,Games,non-Native,PG-13,111,20.92
135246871676768,,InApp,Games,Native,PG-13,161,22.44
135246871675424,2022-08-29,Banner,Health,non-Native,PG-13,125,21.31
135246871675760,2022-09-26,Banner,Health,non-Native,PG-13,157,12.23
135246871675472,2022-12-20,InApp,Games,Native,PG-17,,
135246871675376,2022-11-30,InApp,Games,Native,PG-13,206,14.51
135246871674992,2022-11-29,Banner,Games,non-Native,PG-13,124,16.21
135246871675040,2022-02-07,Interstitial,Games,non-Native,PG-17,178,13.94
135246871675088,2022-10-18,InApp,Games,Native,PG-13,247,21.31
135246871675136,2022-08-18,Banner,Games,non-Native,PG-13,101,14.68
135246871674944,2022-10-01,InApp,Games,Native,PG-13,134,23.98
135246871676240,2022-08-22,Banner,Games,non-Native,PG-17,109,18.53
135246871676384,2022-12-04,InApp,Games,Native,PG-13,242,25
135246871676336,,InApp,Games,Native,PG-13,,
135246871676288,2022-12-14,Interstitial,Games,non-Native,PG-13,,
135246871676624,2022-10-31,InApp,Games,Native,,187,15.67
135246871675184,2022-11-14,InApp,Games,Native,PG-17,170,12.49
135246871675568,2022-08-29,InApp,Games,Native,PG-13,119,18.96
135246871675616,2022-11-04,Banner,Games,non-Native,PG-17,146,13.59
135246871675520,2022-12-26,InApp,Games,Native,PG-13,135,14.27
135246871676864,2022-08-26,InApp,Games,Native,PG-17,122,13.3
135246871676912,2022-10-09,Interstitial,Games,non-Native,PG-17,147,14.35
135246871675280,2022-09-17,InApp,Games,Native,PG-13,136,15.36
135246871676528,2022-10-10,InApp,Games,Native,PG-13,150,20.33
135246871676816,2022-07-29,Banner,Games,non-Native,PG-13,219,11.08
135246871675712,2022-10-27,InApp,Productivity,Native,PG-17,108,21.66
135246871675808,2022-10-29,Banner,Health,non-Native,PG-13,160,19.12
135246871675856,2022-10-04,InApp,Productivity,Native,R,182,11.02
135246871675904,,Banner,Games,non-Native,PG-13,159,21.87
135246871675952,2022-06-21,InApp,Games,Native,R,110,14.41
135246871676000,2022-12-16,InApp,Games,Native,PG-17,115,14.85
135246871676048,2022-11-15,Interstitial,Productivity,non-Native,PG-13,190,22.16
135246871676960,2022-10-11,Banner,Games,non-Native,PG-17,107,10.66
135246871677008,2022-11-11,Banner,Productivity,non-Native,PG-17,114,18.07
135246871677056,2022-10-01,InApp,Productivity,Native,PG-17,154,16.8
135246871677104,2022-08-28,Banner,Games,non-Native,R,151,18.86
135246871677152,2022-08-20,Banner,Games,non-Native,PG-13,130,17.9
135246871677200,2022-11-12,Banner,Games,non-Native,PG-13,148,13.3
135246871677248,2022-10-20,InApp,Games,Native,PG-13,199,20.92
135246871677296,2022-12-02,InApp,Productivity,Native,PG-17,138,17.26
135246871677344,2022-06-24,Banner,Games,non-Native,PG-17,174,15.51
135246871677392,2022-11-07,InApp,Productivity,Native,PG-13,112,15.12
135246871677440,2022-05-09,Banner,Games,non-Native,PG-17,206,16.16
135246871677488,2022-12-04,Interstitial,Productivity,non-Native,PG-13,146,18.67
135246871677536,2022-10-28,InApp,Games,Native,PG-13,199,19.82
135246871677584,2022-12-03,Banner,Productivity,non-Native,PG-13,148,18.52
135246871677632,2022-08-15,InApp,Games,Native,PG-13,118,17.43
135246871677680,2022-09-27,InApp,Games,Native,PG-13,100,17.2
135246871677728,2022-07-06,InApp,Productivity,Native,PG-13,,
135246871677776,2022-06-30,InApp,Games,Native,PG-13,136,15.08
135246871677824,2022-08-14,InApp,Productivity,Native,PG-13,101,11.19
135246871677872,2022-10-26,Banner,Games,non-Native,PG-17,210,13.82
135246871677920,2022-12-02,InApp,Games,Native,,252,15.58
135246871677968,2022-07-16,Banner,Games,non-Native,PG-13,246,15.38
135246871678016,2022-12-20,Banner,Games,non-Native,PG-13,,
135246871678064,2022-10-08,Banner,Games,non-Native,PG-17,127,13.68
135246871678112,2022-11-09,Banner,Productivity,non-Native,PG-13,206,20.96
135246871678160,2022-06-12,InApp,Productivity,Native,PG-13,117,14.94
135246871678208,2022-12-31,InApp,Games,Native,PG-17,189,13.67
135246871678256,2022-12-22,Banner,Games,non-Native,PG-13,109,24.38
135246871678304,2022-08-06,Banner,Games,non-Native,PG-17,236,15.37
135246871678352,2022-12-08,InApp,Games,Native,PG-13,135,15.88
135246871678400,2022-08-13,InApp,Productivity,Native,PG-17,194,15.38
135246871678448,2022-09-05,InApp,Games,Native,PG-17,137,10.89
135246871678496,,Banner,Games,non-Native,PG-13,146,13.9
135246871678544,2022-06-23,InApp,Games,Native,PG-13,122,12.28
135246871678592,2022-12-13,Banner,Games,non-Native,PG-17,114,18.06
135246871678640,2022-07-21,InApp,Games,Native,PG-13,123,15.95
135246871678688,2022-07-21,Interstitial,Games,non-Native,PG-17,117,14.93
135246871678736,2022-08-02,Interstitial,Games,non-Native,PG-17,172,18.84
135246871678784,2022-10-19,InApp,Productivity,Native,PG-13,101,9.4
135246871678832,2022-10-26,Interstitial,Games,non-Native,PG-17,188,14.64
135246871678880,2022-12-31,Banner,Games,non-Native,PG-13,197,16.37
135246871678928,,Banner,Games,non-Native,PG-17,130,18.71
135246871678976,2022-12-10,InApp,Productivity,Native,PG-17,108,20.23
135246871679024,2022-11-19,InApp,Productivity,Native,PG-13,110,17.32
135246871679072,2022-11-10,InApp,Games,Native,PG-17,117,15.62
135246871679120,2022-10-26,InApp,Games,Native,PG-13,253,14.2
135246871679168,2022-09-28,Banner,Games,non-Native,PG-17,160,14.69
135246871679216,2022-11-18,InApp,Games,Native,PG-13,101,16.88
135246871679264,2022-11-24,Banner,Games,non-Native,PG-17,120,24.9
135246871679312,2022-10-10,InApp,Games,Native,PG-13,103,17.64
135246871679360,2022-08-30,InApp,Games,Native,PG-13,118,19.1
135246871679408,2022-08-30,Banner,Productivity,non-Native,PG-17,164,17.48
135246871679456,2022-11-30,InApp,Games,Native,PG-13,199,16.69
135246871679504,2022-11-16,InApp,Games,Native,PG-13,,
135246871679552,2022-11-08,InApp,Games,Native,PG-13,102,19.95
135246871679600,2022-12-08,InApp,Games,Native,PG-17,180,16.94
135246871679648,2022-10-31,InApp,Games,Native,PG-13,206,24.07
135246871679696,2022-10-22,InApp,Games,Native,PG-13,167,13.75
135246871679744,2022-10-17,Banner,Games,non-Native,,150,20.41
135246871679792,2022-09-02,InApp,Games,Native,PG-13,122,16.19
135246871679840,2022-12-04,InApp,Games,Native,PG-13,110,20.08
135246871679888,2022-11-06,InApp,Games,Native,,218,15.38
135246871679936,2022-10-03,InApp,Games,Native,PG-13,125,13.57
135246871679984,2022-12-12,InApp,Games,Native,PG-13,156,17.25
135246871680032,2022-10-07,Banner,Productivity,non-Native,PG-13,114,22.76
135246871680080,2022-06-17,InApp,Games,Native,,105,16.73
135246871680128,2022-10-29,InApp,Games,Native,PG-13,124,11.78
135246871680176,2022-04-14,InApp,Games,Native,PG-17,184,13.78
135246871680224,2022-12-31,Interstitial,Games,non-Native,PG-13,102,16.62
135246871680272,2023-01-01,Banner,Games,non-Native,PG-13,110,15.87
135246871680320,2022-11-28,Banner,Games,non-Native,,180,20.47
135246871680368,2022-12-17,Interstitial,Productivity,non-Native,PG-17,214,22.09
135246871680416,2022-09-21,InApp,Games,Native,PG-13,158,15.7
135246871680464,2022-12-18,Banner,Games,non-Native,PG-17,148,19.1
135246871680512,,InApp,Health,Native,PG-13,223,17.66
135246871680560,2022-05-09,Banner,Games,non-Native,PG-13,133,16.58
135246871680608,2022-08-11,InApp,Productivity,Native,PG-13,125,15.18
135246871680656,2022-12-22,Banner,Games,non-Native,PG-17,192,14.98
135246871680704,2022-06-08,Banner,Games,non-Native,PG-13,189,22.5
135246871680752,2022-11-12,Banner,Games,non-Native,PG-17,137,20.08
135246871680800,2022-09-24,Banner,Games,non-Native,PG-17,116,21.31
135246871680848,2022-12-27,Banner,Games,non-Native,PG-13,106,13.84
135246871680896,2022-12-12,InApp,Games,Native,PG-17,160,10.54
135246871680944,2022-11-28,Banner,Games,non-Native,PG-13,122,19.27
135246871680992,,InApp,Productivity,Native,PG-13,183,18.79
135246871681040,2022-12-18,Banner,Games,non-Native,PG-13,178,22.27
135246871681088,2022-12-14,InApp,Games,Native,PG-13,,
135246871681136,2022-12-03,InApp,Productivity,Native,PG-13,,
135246871681184,2022-11-17,Banner,Productivity,non-Native,PG-13,291,21.72
135246871681232,2022-11-16,Banner,Games,non-Native,,180,13.01
135246871681280,2022-12-20,InApp,Productivity,Native,PG-13,106,16.83
135246871681328,2022-09-09,InApp,Games,Native,PG-17,213,16.21
135246871681376,2022-10-26,InApp,Games,Native,PG-17,108,15.53
135246871681424,2022-08-21,InApp,Games,Native,PG-13,176,19.18
135246871681472,2022-11-14,InApp,Games,Native,PG-17,127,13.89
135246871681520,2022-12-19,InApp,Games,Native,PG-17,130,13.99
135246871681568,2022-09-22,Banner,Productivity,non-Native,PG-17,111,17.64
135246871681616,2022-11-09,Banner,Games,non-Native,PG-13,121,17.03
135246871681664,2022-12-24,Banner,Games,non-Native,PG-13,299,21.97
135246871681712,2022-10-19,Banner,Games,non-Native,PG-13,110,13.39
135246871681760,2022-09-26,Banner,Games,non-Native,PG-13,170,10.56
135246871681808,2022-08-15,Banner,Games,non-Native,PG-13,227,19.64
135246871681856,,InApp,Games,Native,PG-13,200,16.05
135246871681904,2022-12-14,InApp,Games,Native,PG-17,142,22.65
135246871681952,2022-11-22,Banner,Games,non-Native,PG-13,161,23.78
135246871682000,2022-09-22,Banner,Productivity,non-Native,PG-17,,
135246871682048,2022-12-30,InApp,Productivity,Native,PG-17,137,18.44
135246871682096,2022-12-04,InApp,Games,Native,PG-17,162,14.97
135246871682144,2022-11-02,Interstitial,Games,non-Native,PG-17,111,11.98
135246871682192,2022-09-03,InApp,Games,Native,PG-13,206,16.94
135246871682240,2022-07-20,Banner,Productivity,non-Native,PG-13,246,13.96
135246871682288,,Banner,Games,non-Native,PG-17,112,22.85
135246871682336,2022-11-22,InApp,Games,Native,PG-17,129,16.21
135246871682384,2022-07-24,Banner,Games,non-Native,PG-13,127,21.53
135246871682432,2022-08-18,InApp,Games,Native,PG-13,203,16.57
135246871682480,2022-10-26,InApp,Games,Native,PG-17,143,15.0
135246871682528,2022-12-05,InApp,Games,Native,PG-13,103,17.68
135246871682576,2022-11-08,Banner,Games,non-Native,PG-17,148,14.54
135246871682624,2022-07-17,InApp,Games,Native,PG-13,,
135246871682672,2022-07-15,Banner,Games,non-Native,PG-17,117,22.73
